business_date,farecard_id,tap_on_time,origin,tap_off_time,destination,fare,concession
2023-06-28,38WYH3EUYC,06:52,Hamilton,07:38,Union Station,6.32,student
2023-06-26,ISR6OOABQW,06:15,Hamilton,08:27,Union Station,12.9,adult
2023-01-02,HSBTPY42SA,06:44,Brampton,07:06,Union Station,9.13,student
2023-04-16,T2V8ME460X,06:29,Brampton,06:43,Union Station,11.31,adult
2023-06-25,6WJ75XHYFF,08:11,Hamilton,08:25,Union Station,9.58,senior
2023-05-21,JQ7CVPQ1MY,08:51,Bloor,08:55,Union Station,8.36,student
2023-12-08,88UBJ9NPKL,08:29,Oakville,08:55,Union Station,10.36,senior
2023-02-26,DCCI65UYDT,08:39,Hamilton,08:42,Union Station,5.54,adult
2023-02-10,E0C8H1S4HP,07:11,Bloor,08:53,Union Station,12.29,adult
2023-06-20,MPXZMUANI9,07:10,Bloor,08:47,Union Station,14.42,adult
2023-01-25,GUL6YZVN7I,08:17,Pickering,08:48,Union Station,5.76,student
2023-01-01,UNECKT37VO,07:47,Bloor,08:23,Union Station,11.19,student
2023-09-02,UESDW40KC5,07:51,Bloor,08:01,Union Station,4.39,student
2023-08-17,0J4PQ28EXV,07:13,Union Station,08:13,Union Station,12.68,senior
2023-01-23,KKE0HXJ7SA,06:07,Brampton,07:07,Union Station,4.04,student
2023-07-05,S5LCEKS43H,07:02,Bloor,08:49,Union Station,13.61,adult
2023-11-30,2P1I6GLV7B,06:10,Yorkdale,07:52,Union Station,8.33,adult
2023-04-03,3M58UWFQ7G,06:45,Oakville,08:42,Union Station,4.71,student
2023-12-18,HE3TV4JIOC,06:25,Oakville,06:42,Union Station,5.86,senior
2023-06-24,P9CL4TFPZS,06:37,Pickering,06:53,Union Station,14.72,senior
2023-04-04,RWIVXUCUQI,08:38,Brampton,08:54,Union Station,10.89,student
2023-05-07,CH33YQFUAN,06:24,Brampton,08:12,Union Station,6.4,senior
2023-07-03,LOTHHDL9Q9,06:08,Union Station,06:08,Union Station,4.17,student
2023-01-16,7J25XSRI62,07:33,Pickering,07:42,Union Station,10.1,student
2023-01-08,642P7G1G5U,08:37,Union Station,08:58,Union Station,8.94,senior
2023-01-08,ONPWJE19SN,06:27,Pickering,07:26,Union Station,7.3,senior
2023-12-11,QY8S6EU31O,06:03,Pickering,06:55,Union Station,14.16,senior
2023-06-29,PFP02UWK4E,07:52,Oakville,08:05,Union Station,12.79,student
2023-11-12,55JWRTBRIH,06:43,Bloor,06:44,Union Station,10.33,student
2023-12-10,VVTQGLAZNF,06:43,Brampton,07:15,Union Station,14.48,adult
2023-12-29,6Y7XRTMJHG,06:16,Brampton,07:52,Union Station,10.35,student
2023-06-19,GOMLRQX6R7,07:30,Union Station,07:49,Union Station,14.11,adult
2023-11-27,FI4D2VQRD4,07:59,Pickering,08:53,Union Station,8.15,adult
2023-01-14,MYXWNT6D8L,06:33,Bloor,07:40,Union Station,14.52,adult
2023-10-07,0JA3N98BU2,08:39,Pickering,08:57,Union Station,4.74,adult
2023-04-02,WF9D4RQG1Q,06:16,Union Station,06:50,Union Station,5.59,student
2023-06-27,8UC0ZFP3QZ,07:58,Oakville,08:17,Union Station,5.55,senior
2023-01-31,RWIVXUCUQI,06:53,Oakville,08:40,Union Station,11.25,senior
2023-05-12,XZJ6YE92GE,08:20,Oakville,08:37,Union Station,9.7,senior
2023-03-29,KAXJR27C6Z,07:53,Hamilton,08:03,Union Station,10.1,senior
2023-01-15,ARFCKRS2EQ,07:00,Union Station,07:52,Union Station,9.11,senior
2023-12-20,SNGTWO5BE8,06:36,Oakville,07:28,Union Station,9.1,adult
2023-04-10,IF9YECZ76M,08:53,Bloor,08:56,Union Station,10.05,adult
2023-09-11,GFLLCZUWL9,06:37,Yorkdale,07:37,Union Station,10.01,senior
2023-05-26,YF103X2FNF,07:15,Brampton,07:30,Union Station,9.17,adult
2023-11-11,IQDH1NSBR5,08:27,Pickering,08:40,Union Station,14.38,senior
2023-04-26,T42RTJHWST,07:40,Pickering,08:58,Union Station,9.2,student
2023-11-24,P271KK4BI1,08:26,Scarborough,08:57,Union Station,6.64,adult
2023-11-08,Z3DE95UD5D,07:59,Hamilton,08:44,Union Station,12.43,student
2023-06-20,3ZBEWZPEPL,06:29,Scarborough,06:54,Union Station,7.65,student
2023-12-20,4PWZ8FH1ZD,07:40,Scarborough,08:24,Union Station,14.82,senior
2023-07-17,EBG4N4X7CV,07:16,Hamilton,07:37,Union Station,7.81,senior
2023-07-18,KLRHNG2PKQ,06:34,Oakville,06:44,Union Station,5.67,student
2023-08-13,N1LNSMNIUQ,08:24,Pickering,08:58,Union Station,3.99,student
2023-01-25,EV6L4D7QSM,06:25,Scarborough,07:13,Union Station,8.91,adult
2023-08-16,A9I7IXZKJT,06:49,Pickering,07:19,Union Station,4.36,adult
2023-05-06,ZN2D7KWERG,07:10,Pickering,08:26,Union Station,6.69,student
2023-08-20,R0B6QK4KQP,08:16,Bloor,08:51,Union Station,4.3,student
2023-11-01,5R0NB5XAGC,08:13,Oakville,08:24,Union Station,10.29,adult
2023-07-09,8CV862M2OK,06:16,Union Station,07:47,Union Station,6.34,student
2023-09-03,15967QG2VE,06:05,Pickering,06:09,Union Station,7.92,adult
2023-04-28,LS9RBO3EDH,07:52,Union Station,07:57,Union Station,13.68,adult
2023-08-26,AZZU92GOH4,07:29,Pickering,08:15,Union Station,13.3,senior
2023-07-03,NACA16S0G0,08:49,Brampton,08:55,Union Station,6.93,adult
2023-10-23,AF9IQB9DQ3,06:03,Hamilton,07:47,Union Station,8.94,senior
2023-06-22,7JAQLEWZB8,07:28,Union Station,08:13,Union Station,8.72,student
2023-01-02,RZ5ZURRQ2Z,07:19,Pickering,08:30,Union Station,6.8,student
2023-12-21,K660UIBNL6,06:55,Hamilton,08:42,Union Station,13.29,senior
2023-07-25,KFH8Z1HUKK,07:35,Bloor,08:34,Union Station,9.54,student
2023-08-14,AYU7GL1DE8,06:04,Pickering,08:04,Union Station,8.69,senior
2023-01-27,JJVWFVI9PL,06:48,Yorkdale,07:03,Union Station,5.43,student
2023-12-21,WW938G0ST7,06:19,Scarborough,08:45,Union Station,3.82,senior
2023-02-13,5XR2O6DGIN,06:01,Yorkdale,06:30,Union Station,6.84,adult
2023-10-26,539KKYFAI5,07:02,Oakville,08:08,Union Station,12.72,senior
2023-07-13,D495MR1M4F,06:50,Hamilton,07:10,Union Station,5.4,student
2023-12-11,I33B1T2N40,08:55,Oakville,08:59,Union Station,13.2,senior
2023-11-07,S9B0SFV7WP,07:44,Pickering,08:51,Union Station,4.81,adult
2023-02-27,35YVC9CJLN,06:42,Pickering,06:51,Union Station,10.21,student
2023-02-05,7LVASNV8GJ,07:56,Brampton,08:01,Union Station,14.97,adult
2023-10-28,86GLAP7OBT,07:52,Oakville,08:58,Union Station,6.47,student
2023-06-02,EZ9JPF58S4,08:04,Yorkdale,08:54,Union Station,13.97,adult
2023-11-01,DWKJ7WVHDF,07:38,Bloor,08:18,Union Station,14.25,student
2023-11-06,1VJJZ3XKVK,07:46,Yorkdale,08:35,Union Station,9.94,adult
2023-01-31,KWMEZ2M5UW,07:36,Scarborough,08:19,Union Station,9.2,student
2023-08-15,PFMN07O2GX,08:14,Bloor,08:32,Union Station,5.43,adult
2023-08-20,PI4X3LRKTK,06:16,Yorkdale,08:30,Union Station,4.94,adult
2023-03-14,WL6SHXMK4M,08:02,Hamilton,08:47,Union Station,11.65,student
2023-09-09,GT8WNH2T05,07:02,Brampton,08:34,Union Station,13.53,senior
2023-05-10,2G9HG72RYV,06:03,Brampton,06:31,Union Station,8.56,senior
2023-10-21,Y5EMJEMLPX,07:53,Oakville,08:32,Union Station,12.49,student
2023-04-29,LVOPCBZHJM,08:29,Union Station,08:37,Union Station,9.94,adult
2023-07-01,ZZ3X9ESS9I,07:01,Hamilton,08:09,Union Station,6.47,adult
2023-02-28,XOEK9FJELQ,06:38,Bloor,07:39,Union Station,10.5,adult
2023-05-14,FSEXDOXX4S,08:49,Bloor,08:49,Union Station,13.35,student
2023-11-30,EILPRMGQOJ,08:40,Oakville,08:42,Union Station,11.83,senior
2023-08-09,GERZP1J4C4,06:54,Yorkdale,08:38,Union Station,12.73,adult
2023-06-20,V4RRS491CF,07:59,Yorkdale,08:37,Union Station,6.69,student
2023-12-17,AY8ID7F1S4,06:22,Brampton,07:34,Union Station,7.42,student
2023-07-04,11SZDY0QIC,06:57,Hamilton,07:27,Union Station,14.43,adult
2023-07-16,11ZK5MO0VG,06:19,Brampton,08:19,Union Station,8.8,student
2023-06-19,IUMPDRURW9,06:39,Oakville,08:23,Union Station,5.54,student
2023-05-19,NPB8CKTXWG,08:51,Pickering,08:54,Union Station,8.34,senior
2023-08-07,0K2PABZZZ2,07:23,Brampton,08:26,Union Station,8.32,senior
2023-02-02,F1PBUHAA2K,07:18,Scarborough,08:05,Union Station,4.39,student
2023-08-16,X4LTI6DTA0,06:07,Bloor,07:08,Union Station,7.35,adult
2023-02-13,MBC8YVORT2,07:35,Hamilton,08:47,Union Station,14.13,student
2023-06-21,TKWYHO3Z0J,06:59,Union Station,07:49,Union Station,14.2,adult
2023-10-29,S56XQTKZ3T,07:50,Brampton,08:31,Union Station,9.14,senior
2023-04-12,UOJ55GT8A8,07:22,Yorkdale,08:41,Union Station,11.68,adult
2023-12-04,M922I7SFLY,06:31,Brampton,06:46,Union Station,12.59,student
2023-11-30,UDPEAKEFJ3,06:13,Oakville,07:43,Union Station,9.64,student
2023-08-14,ULN8LFEY4G,08:05,Brampton,08:11,Union Station,9.48,adult
2023-02-10,M8UX8EVW74,06:24,Yorkdale,07:35,Union Station,11.05,student
2023-08-05,BCO3DPOB5F,08:02,Yorkdale,08:27,Union Station,11.7,adult
2023-10-27,V0BWH9WASZ,07:34,Oakville,07:38,Union Station,4.49,student
2023-04-14,Z4HJ4GLX2L,08:52,Scarborough,08:53,Union Station,11.39,senior
2023-05-14,7E40G2FEBX,06:19,Bloor,07:05,Union Station,13.16,senior
2023-06-11,W15WCK2428,08:24,Brampton,08:59,Union Station,14.06,senior
2023-09-25,DYYPMP52QM,07:19,Scarborough,08:36,Union Station,5.68,student
2023-03-23,7ATWHUVUM3,06:14,Oakville,08:10,Union Station,10.59,senior
2023-06-19,NP19JW435Q,06:03,Bloor,06:52,Union Station,11.37,adult
2023-03-29,PJ5BS667BZ,07:02,Pickering,08:19,Union Station,12.07,student
2023-03-16,ZT1SOHJAYY,07:13,Brampton,07:22,Union Station,14.15,student
2023-07-02,4RU60P1HQJ,07:43,Brampton,07:52,Union Station,14.36,adult
2023-11-26,GB9GW3Y8Q4,08:15,Yorkdale,08:55,Union Station,7.97,adult
2023-04-07,M44MU0LROI,06:32,Yorkdale,08:54,Union Station,11.47,adult
2023-10-25,J6NDFCN7QJ,07:45,Union Station,07:56,Union Station,6.03,student
2023-12-15,UESDW40KC5,06:29,Union Station,07:45,Union Station,3.78,senior
2023-02-20,HDS3I2AMMU,08:32,Oakville,08:50,Union Station,10.59,adult
2023-05-19,W66L0YCZOK,08:39,Hamilton,08:46,Union Station,4.12,adult
2023-12-13,GGL1ABX892,08:23,Oakville,08:44,Union Station,14.67,student
2023-02-24,RVUFHUCR2C,08:26,Pickering,08:32,Union Station,7.15,student
2023-01-21,EL8PG8659L,08:06,Brampton,08:13,Union Station,10.47,senior
2023-06-26,GWCDVH6BJY,07:43,Bloor,07:47,Union Station,9.68,adult
2023-08-03,59IFAOFEQY,07:49,Yorkdale,08:18,Union Station,9.81,student
2023-04-05,MAFHIB4B47,08:19,Union Station,08:20,Union Station,14.82,student
2023-07-25,1G81GZBTL4,06:16,Pickering,07:11,Union Station,3.63,student
2023-01-09,UPQ1Q191J9,06:49,Union Station,08:02,Union Station,10.46,student
2023-03-19,NIPF9PGQRC,08:12,Yorkdale,08:43,Union Station,11.43,adult
2023-08-04,E3T84ZF4H1,08:07,Hamilton,08:42,Union Station,14.73,student
2023-12-01,K9S6KLJSL0,08:35,Yorkdale,08:38,Union Station,5.84,student
2023-04-16,RKADBA8Y4K,08:12,Oakville,08:20,Union Station,11.85,student
2023-02-27,2647OLT23N,08:05,Oakville,08:34,Union Station,10.82,adult
2023-08-12,P70D9TRALK,07:11,Yorkdale,08:40,Union Station,14.99,student
2023-05-07,WWRPOJP9D9,07:35,Hamilton,07:46,Union Station,8.15,student
2023-12-10,1W1CJI3GJW,06:45,Bloor,08:32,Union Station,5.38,adult
2023-04-27,H5I6LJ7148,07:47,Yorkdale,07:48,Union Station,12.38,adult
2023-06-24,4K7VL9GUU1,06:05,Hamilton,06:52,Union Station,13.36,senior
2023-01-09,AZ82B7Z692,06:16,Bloor,08:21,Union Station,10.99,student
2023-01-03,P9552QLZ6E,08:13,Brampton,08:18,Union Station,4.89,student
2023-04-10,GT97FWTNHA,06:12,Bloor,06:32,Union Station,7.31,student
2023-03-29,VJQEC6J1VY,08:40,Pickering,08:46,Union Station,6.18,adult
2023-02-27,GEFEQ44YNW,06:01,Yorkdale,08:17,Union Station,9.31,senior
2023-06-30,FZW05PYZY1,08:42,Yorkdale,08:58,Union Station,13.84,student
2023-01-16,AK2OALFQHB,07:57,Pickering,08:31,Union Station,14.93,student
2023-09-21,USSYS15XWQ,06:53,Brampton,08:25,Union Station,11.38,adult
2023-02-10,6OH1P85H7P,08:22,Brampton,08:38,Union Station,6.15,student
2023-11-21,OII0DAX5QP,08:40,Brampton,08:56,Union Station,12.28,senior
2023-04-30,UW86S501HE,06:31,Scarborough,07:23,Union Station,5.04,senior
2023-12-28,J1L9PAMILF,06:21,Scarborough,07:27,Union Station,9.67,student
2023-01-17,SRY2H5HAIH,06:32,Brampton,08:41,Union Station,9.47,student
2023-06-08,Z15IX5KR89,06:46,Brampton,08:09,Union Station,11.97,senior
2023-09-18,PKNV6DPP3Z,06:43,Oakville,08:32,Union Station,8.62,student
2023-06-16,1S9ACV4KDD,06:49,Scarborough,07:21,Union Station,7.77,adult
2023-06-10,B5DCVCL5KF,07:00,Hamilton,07:33,Union Station,4.67,student
2023-11-16,NIXFMH7QU6,06:56,Union Station,08:51,Union Station,7.59,senior
2023-10-12,69SRKKMM7Y,08:50,Brampton,08:54,Union Station,8.21,student
2023-10-25,NI8K71AU85,07:00,Brampton,07:24,Union Station,5.73,adult
2023-08-27,I5Z5L2GBFE,08:59,Yorkdale,08:59,Union Station,7.04,adult
2023-03-24,VKJHO34XJO,07:28,Brampton,08:39,Union Station,8.58,student
2023-02-10,5Y1Z13GZZI,06:11,Scarborough,07:47,Union Station,4.07,student
2023-12-01,MX1JO3E37Y,08:09,Union Station,08:27,Union Station,12.81,senior
2023-10-05,AFO34MKFLJ,06:34,Yorkdale,06:58,Union Station,10.24,adult
2023-09-03,23TYRPDTWZ,08:40,Bloor,08:49,Union Station,6.49,adult
2023-12-13,8GQLGZZGMR,06:29,Union Station,06:50,Union Station,14.28,senior
2023-05-07,7VXVAGND06,07:11,Hamilton,08:34,Union Station,10.2,senior
2023-04-17,VZDL6W0JO7,06:23,Bloor,07:58,Union Station,8.92,adult
2023-04-25,PXMKYX85F4,08:26,Hamilton,08:31,Union Station,12.06,student
2023-09-23,0FTEOSE833,06:59,Union Station,07:24,Union Station,10.07,senior
2023-09-06,BLFCU8PTEB,07:47,Brampton,08:38,Union Station,7.42,senior
2023-08-27,1N75EKUFEA,08:26,Pickering,08:47,Union Station,8.66,student
2023-03-26,BGGTZNAODJ,06:36,Brampton,06:44,Union Station,13.38,adult
2023-12-02,XCDSER93WT,06:56,Hamilton,08:52,Union Station,3.71,student
2023-11-17,7OTCOBF85E,06:15,Pickering,07:12,Union Station,11.68,adult
2023-09-27,SRQS4YX4TF,06:48,Bloor,07:52,Union Station,9.33,student
2023-08-07,CDCREUBFOB,07:16,Hamilton,07:46,Union Station,6.65,senior
2023-02-05,3RVNT41E7T,08:12,Brampton,08:26,Union Station,4.14,adult
2023-07-01,G17DVW6ENI,07:47,Scarborough,07:49,Union Station,6.78,adult
2023-03-07,G32AQ2GSSQ,06:44,Scarborough,06:55,Union Station,6.97,senior
2023-05-11,MC6FQ832R3,08:22,Scarborough,08:51,Union Station,8.4,senior
2023-09-08,PP32HCND3V,08:48,Scarborough,08:54,Union Station,8.33,senior
2023-01-07,ZQPEIV0XQ4,07:23,Oakville,08:50,Union Station,14.64,senior
2023-05-30,2679VW4IK3,07:23,Brampton,08:36,Union Station,7.62,student
2023-11-12,14PRVI3X1O,08:36,Bloor,08:58,Union Station,6.69,senior
2023-12-29,R8IJVUAFOZ,07:35,Bloor,07:49,Union Station,6.19,adult
2023-09-05,CIUQ67N5GU,08:11,Scarborough,08:38,Union Station,9.89,student
2023-07-09,UOIJ8P8EDH,07:49,Yorkdale,08:37,Union Station,12.83,adult
2023-03-22,XHQA1FHHZR,08:12,Scarborough,08:14,Union Station,9.82,adult
2023-11-09,EXKYENMJTG,07:59,Yorkdale,08:31,Union Station,8.78,adult
2023-03-05,CYLL79MAUM,06:05,Oakville,07:59,Union Station,12.23,adult
2023-04-10,9SLTNO0243,08:08,Oakville,08:54,Union Station,5.67,senior
2023-11-11,N2FW6OUQO3,07:46,Yorkdale,08:34,Union Station,4.42,student
2023-01-07,7YHCUJN121,06:14,Scarborough,07:43,Union Station,10.98,adult
2023-05-26,DZW53M5Q5S,07:05,Scarborough,08:00,Union Station,12.82,senior
2023-10-29,B5ZEJZV3NR,07:40,Brampton,08:58,Union Station,4.28,senior
2023-02-02,HKMSEIU81M,08:43,Yorkdale,08:55,Union Station,6.84,student
2023-10-22,CZI64A5WWB,06:18,Hamilton,08:11,Union Station,13.75,student
2023-03-12,5H43H5NQY4,08:54,Scarborough,08:57,Union Station,13.66,senior
2023-12-31,UYTMMYHXVI,06:06,Hamilton,08:52,Union Station,6.24,adult
2023-08-22,5ANY8Q8PAB,07:34,Hamilton,08:51,Union Station,8.57,senior
2023-09-03,0WLL10C1KV,07:13,Brampton,07:56,Union Station,10.15,senior
2023-09-19,TGCX82OSIK,07:31,Scarborough,08:46,Union Station,3.81,senior
2023-06-23,JQIRH748TH,07:28,Hamilton,07:41,Union Station,4.47,student
2023-12-16,WAF2636E65,06:37,Pickering,07:27,Union Station,6.56,student
2023-03-14,9W376V225N,07:39,Oakville,07:59,Union Station,11.68,senior
2023-10-14,ON41G8N5E0,07:22,Hamilton,08:50,Union Station,4.47,senior
2023-07-25,EJE9AA8IIY,06:40,Yorkdale,06:42,Union Station,7.2,senior
2023-12-01,9Q3ZAB01FL,06:50,Yorkdale,07:07,Union Station,13.55,student
2023-05-24,4RU60P1HQJ,06:15,Pickering,07:25,Union Station,7.95,adult
2023-10-06,FYJQSYMD2C,06:46,Scarborough,08:55,Union Station,5.7,adult
2023-09-26,G5EECD7SAG,06:31,Scarborough,08:33,Union Station,6.69,student
2023-08-09,DBK4RPHA7U,08:52,Hamilton,08:55,Union Station,9.02,adult
2023-11-17,AT6T6DH4SQ,08:17,Hamilton,08:51,Union Station,7.43,student
2023-05-04,1IGYMXTD4Q,07:46,Pickering,08:51,Union Station,14.13,adult
2023-12-15,7W1045HZ23,08:24,Scarborough,08:42,Union Station,13.97,adult
2023-10-22,MKKU9LYPF7,07:12,Union Station,07:18,Union Station,4.75,student
2023-04-23,HFR8076S59,07:10,Scarborough,08:24,Union Station,12.27,student
2023-10-02,11EEQGS2HT,07:16,Bloor,07:47,Union Station,11.44,adult
2023-11-30,NL2N1T24TH,07:54,Yorkdale,08:01,Union Station,6.29,senior
2023-11-08,O0XCLN0CC6,06:25,Scarborough,07:11,Union Station,14.73,student
2023-02-20,6H5E647PLK,08:56,Oakville,08:56,Union Station,7.56,senior
2023-09-06,GTKLZXVS98,08:13,Hamilton,08:50,Union Station,8.27,student
2023-09-01,MEDMTHKQCT,08:24,Scarborough,08:31,Union Station,14.55,student
2023-06-16,I3PU0SDI68,08:08,Oakville,08:35,Union Station,5.33,senior
2023-10-17,95LCYOQZZO,07:53,Brampton,08:32,Union Station,11.0,senior
2023-04-26,LLXOQ7MVQJ,08:04,Pickering,08:23,Union Station,13.73,student
2023-10-07,X7YIC105UN,06:21,Union Station,06:55,Union Station,9.69,student
2023-04-28,YOXZ31NYQG,08:27,Hamilton,08:54,Union Station,5.24,senior
2023-12-21,6CBH8P9J46,06:36,Scarborough,07:36,Union Station,13.54,student
2023-05-09,4EXKDUPMP5,07:05,Yorkdale,08:41,Union Station,7.55,student
2023-12-06,ZWDTORLKG4,08:03,Union Station,08:50,Union Station,8.26,senior
2023-12-16,YLMG9WI5TM,07:01,Scarborough,07:21,Union Station,3.99,student
2023-01-20,3R79HRP1EX,08:17,Scarborough,08:43,Union Station,10.49,adult
2023-10-16,RHZSPY6WA3,08:52,Oakville,08:57,Union Station,13.27,student
2023-11-10,ZMD9HDXW2O,08:24,Oakville,08:26,Union Station,9.87,student
2023-03-16,H2WFMXE5L9,07:51,Yorkdale,08:15,Union Station,9.65,senior
2023-12-27,C89EKHX402,06:36,Union Station,07:15,Union Station,4.39,student
2023-01-18,Z3WU59V89M,06:33,Brampton,08:50,Union Station,13.11,student
2023-01-22,8QSC82J2JV,07:37,Pickering,07:59,Union Station,10.52,student
2023-09-15,ZYZSKH919L,08:17,Union Station,08:59,Union Station,7.72,senior
2023-12-24,NACA16S0G0,06:53,Oakville,07:33,Union Station,14.77,student
2023-08-05,KLJGGVY3DP,08:23,Union Station,08:50,Union Station,14.3,adult
2023-04-07,HO38819H4Q,07:43,Hamilton,08:08,Union Station,8.04,senior
2023-05-05,BDSNOLICXF,08:43,Pickering,08:55,Union Station,13.94,adult
2023-10-05,FN1CVLRV6A,08:50,Oakville,08:50,Union Station,6.46,senior
2023-05-18,Z387WV2B9G,08:07,Union Station,08:35,Union Station,7.9,adult
2023-05-14,EPFTG1E8F9,08:51,Scarborough,08:58,Union Station,3.59,adult
2023-08-12,S0DXVSIBHK,08:04,Brampton,08:09,Union Station,3.84,senior
2023-10-23,6AWXDTRHV0,08:43,Scarborough,08:59,Union Station,5.16,senior
2023-05-09,852VJFOMPJ,08:50,Union Station,08:50,Union Station,3.72,student
2023-02-10,JN8CX3W58U,07:41,Scarborough,07:48,Union Station,11.09,senior
2023-04-19,HBCAYP284P,06:10,Hamilton,08:21,Union Station,13.6,senior
2023-07-06,MBFHQ36F46,06:35,Oakville,07:06,Union Station,11.37,senior
2023-04-06,SP0QMT83A5,07:29,Hamilton,08:03,Union Station,9.58,adult
2023-07-17,47L62CEG5Y,07:31,Oakville,07:35,Union Station,11.81,senior
2023-07-07,0TDOLM01AC,07:07,Yorkdale,07:07,Union Station,4.63,adult
2023-07-03,ZBU1VU45PL,07:16,Pickering,07:46,Union Station,8.36,student
2023-10-17,Y84XZROHHK,07:18,Scarborough,08:42,Union Station,5.04,adult
2023-07-12,L1XBQ509AK,06:37,Hamilton,07:00,Union Station,8.8,senior
2023-07-09,FX96EHOA1X,06:53,Pickering,06:54,Union Station,8.16,adult
2023-05-25,RE0DCDFQ3C,06:39,Brampton,06:57,Union Station,13.17,senior
2023-09-29,QGKW051S6B,08:02,Hamilton,08:34,Union Station,9.42,student
2023-04-21,398PR0SITI,06:27,Oakville,07:06,Union Station,9.81,adult
2023-07-27,6IJWXXG0LT,07:51,Oakville,08:54,Union Station,6.99,senior
2023-02-23,5KF6H7E7BA,07:12,Brampton,07:37,Union Station,12.11,student
2023-06-29,MU9Q9LU8Y6,08:45,Union Station,08:52,Union Station,13.64,student
2023-05-10,E8RH8K1DYQ,06:41,Oakville,06:56,Union Station,11.66,student
2023-12-06,26UIIKSGQ6,07:46,Brampton,07:53,Union Station,12.97,senior
2023-05-23,QXBLQ0Z18W,07:21,Union Station,07:57,Union Station,4.68,student
2023-01-10,232IFM506N,08:48,Brampton,08:53,Union Station,8.15,senior
2023-12-06,CXXC972NGI,07:54,Brampton,08:05,Union Station,10.97,student
2023-06-27,B5VSCK3775,08:32,Bloor,08:41,Union Station,14.8,senior
2023-01-14,ILUVPBTYQX,08:38,Hamilton,08:46,Union Station,12.71,senior
2023-11-25,R0HLF8C8CY,07:24,Bloor,07:45,Union Station,8.69,senior
2023-10-30,BSGLAHIWX9,08:02,Hamilton,08:44,Union Station,8.59,senior
2023-08-02,EWN0LMBPCS,08:14,Brampton,08:21,Union Station,9.39,senior
2023-01-18,CNO78YR5NN,06:02,Brampton,08:10,Union Station,8.56,senior
2023-02-20,P70D9TRALK,08:45,Brampton,08:55,Union Station,11.06,adult
2023-04-20,YL2T5Z5FBH,06:01,Bloor,06:31,Union Station,12.81,senior
2023-03-11,2HGNJGI4VB,06:37,Scarborough,06:49,Union Station,4.64,student
2023-06-22,4EQVM20UNZ,07:11,Bloor,08:44,Union Station,11.18,student
2023-11-21,49F3MW3G8U,08:52,Union Station,08:52,Union Station,5.99,senior
2023-10-06,3VHY5DMSGW,07:44,Pickering,07:45,Union Station,4.45,adult
2023-06-29,TDFWY07MYJ,08:58,Oakville,08:59,Union Station,12.89,senior
2023-06-24,K4AKBJ2S84,06:16,Yorkdale,08:17,Union Station,7.04,student
2023-12-19,UJ84FF7728,07:04,Oakville,08:08,Union Station,6.12,student
2023-06-26,TV3L8P88ZD,08:13,Union Station,08:33,Union Station,14.88,student
2023-02-11,15967QG2VE,07:56,Scarborough,08:54,Union Station,14.68,senior
2023-08-04,HIYO3T5THP,08:40,Union Station,08:56,Union Station,7.12,senior
2023-12-07,5ZLS8TEJX2,08:54,Pickering,08:54,Union Station,6.03,student
2023-10-15,53G6DNO9OH,06:22,Pickering,08:09,Union Station,6.4,adult
2023-09-11,5KJUEGA6JZ,08:05,Pickering,08:26,Union Station,10.95,senior
2023-02-07,69SMJQXIZS,06:42,Scarborough,07:56,Union Station,11.44,senior
2023-06-03,DFUSXGECVX,08:12,Oakville,08:28,Union Station,7.54,senior
2023-07-19,33I8F8INPF,08:26,Hamilton,08:32,Union Station,4.87,student
2023-03-07,AKFLOEY1QQ,07:47,Hamilton,08:56,Union Station,5.96,adult
2023-06-20,BT8S3F7D9C,07:54,Yorkdale,08:49,Union Station,5.55,student
2023-09-26,PKDWED6TKC,07:02,Union Station,08:10,Union Station,7.67,student
2023-05-09,NQN6LDR5YB,06:21,Pickering,08:53,Union Station,10.54,student
2023-12-30,SNGTWO5BE8,08:07,Union Station,08:27,Union Station,12.01,student
2023-07-11,21BQZ342QS,07:34,Bloor,07:49,Union Station,13.35,adult
2023-12-29,KFCLD1VRZ8,08:32,Oakville,08:41,Union Station,4.85,adult
2023-08-21,AL9JW1BDB1,06:33,Bloor,07:26,Union Station,14.21,adult
2023-06-19,KLF6H0PCMN,07:53,Bloor,08:37,Union Station,8.28,student
2023-09-17,OIST3WEKWQ,07:38,Scarborough,08:05,Union Station,13.97,senior
